constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Dublin North,1,no,No,FALSE,No,"33,358",elected,1,"966,751","47,728","47,427",301,"72,523"
Dublin North-Central,1,yes,Yes,FALSE,Yes,"10,878",running,1,"966,751","37,022","36,793",229,"53,785"
Dublin North-Central,1,no,No,FALSE,No,"25,915",elected,1,"966,751","37,022","36,793",229,"53,785"
Dublin North-East,1,yes,Yes,FALSE,Yes,"11,583",running,1,"966,751","39,523","39,247",276,"59,549"
Dublin North-East,1,no,No,FALSE,No,"27,664",elected,1,"966,751","39,523","39,247",276,"59,549"
Dublin North-West,1,yes,Yes,FALSE,Yes,"9,363",running,1,"966,751","30,523","30,220",303,"51,207"
Dublin North-West,1,no,No,FALSE,No,"20,857",elected,1,"966,751","30,523","30,220",303,"51,207"
Dublin South,1,yes,Yes,FALSE,Yes,"22,788",running,1,"966,751","70,523","70,137",386,"103,969"
Dublin South,1,no,No,FALSE,No,"47,349",elected,1,"966,751","70,523","70,137",386,"103,969"
Dublin South-Central,1,yes,Yes,FALSE,Yes,"16,560",running,1,"966,751","48,692","48,313",379,"80,406"
Dublin South-Central,1,no,No,FALSE,No,"31,753",elected,1,"966,751","48,692","48,313",379,"80,406"
Dublin South-East,1,yes,Yes,FALSE,Yes,"12,848",running,1,"966,751","34,427","34,155",272,"59,376"
Dublin South-East,1,no,No,FALSE,No,"21,307",elected,1,"966,751","34,427","34,155",272,"59,376"
Dublin South-West,1,yes,Yes,FALSE,Yes,"13,437",running,1,"966,751","45,168","44,824",344,"71,232"
Dublin South-West,1,no,No,FALSE,No,"31,387",elected,1,"966,751","45,168","44,824",344,"71,232"
Dublin West,1,yes,Yes,FALSE,Yes,"12,279",running,1,"966,751","42,255","42,021",234,"65,643"
Dublin West,1,no,No,FALSE,No,"29,742",elected,1,"966,751","42,255","42,021",234,"65,643"
Dún Laoghaire,1,yes,Yes,FALSE,Yes,"16,690",running,1,"966,751","53,742","53,323",419,"80,176"
Dún Laoghaire,1,no,No,FALSE,No,"36,633",elected,1,"966,751","53,742","53,323",419,"80,176"
Galway East,1,yes,Yes,FALSE,Yes,"10,673",running,1,"966,751","48,102","47,574",528,"85,900"
Galway East,1,no,No,FALSE,No,"36,901",elected,1,"966,751","48,102","47,574",528,"85,900"
Galway West,1,yes,Yes,FALSE,Yes,"13,948",running,1,"966,751","52,502","52,028",474,"95,180"
Galway West,1,no,No,FALSE,No,"38,080",elected,1,"966,751","52,502","52,028",474,"95,180"
Kerry North-West Limerick,1,yes,Yes,FALSE,Yes,"8,244",running,1,"966,751","35,762","35,422",340,"62,523"
Kerry North-West Limerick,1,no,No,FALSE,No,"27,178",elected,1,"966,751","35,762","35,422",340,"62,523"
Kerry South,1,yes,Yes,FALSE,Yes,"7,280",running,1,"966,751","33,463","33,143",320,"57,524"
Kerry South,1,no,No,FALSE,No,"25,863",elected,1,"966,751","33,463","33,143",320,"57,524"
Kildare North,1,yes,Yes,FALSE,Yes,"13,259",running,1,"966,751","49,032","48,718",314,"79,014"
Kildare North,1,no,No,FALSE,No,"35,459",elected,1,"966,751","49,032","48,718",314,"79,014"
Kildare South,1,yes,Yes,FALSE,Yes,"9,151",running,1,"966,751","35,266","35,031",235,"60,384"
Kildare South,1,no,No,FALSE,No,"25,880",elected,1,"966,751","35,266","35,031",235,"60,384"
Laois-Offaly,1,yes,Yes,FALSE,Yes,"14,951",running,1,"966,751","63,290","62,744",546,"108,436"
Laois-Offaly,1,no,No,FALSE,No,"47,793",elected,1,"966,751","63,290","62,744",546,"108,436"
Limerick,1,yes,Yes,FALSE,Yes,"8,495",running,1,"966,751","37,498","37,116",382,"64,100"
Limerick,1,no,No,FALSE,No,"28,621",elected,1,"966,751","37,498","37,116",382,"64,100"
Limerick City,1,yes,Yes,FALSE,Yes,"10,719",running,1,"966,751","38,877","38,584",293,"61,421"
Limerick City,1,no,No,FALSE,No,"27,865",elected,1,"966,751","38,877","38,584",293,"61,421"
Longford-Westmeath,1,yes,Yes,FALSE,Yes,"11,508",running,1,"966,751","47,863","47,406",457,"87,425"
Longford-Westmeath,1,no,No,FALSE,No,"35,898",elected,1,"966,751","47,863","47,406",457,"87,425"
Louth,1,yes,Yes,FALSE,Yes,"16,219",running,1,"966,751","61,441","60,973",468,"102,561"
Louth,1,no,No,FALSE,No,"44,754",elected,1,"966,751","61,441","60,973",468,"102,561"
Mayo,1,yes,Yes,FALSE,Yes,"13,167",running,1,"966,751","55,932","55,398",534,"97,296"
Mayo,1,no,No,FALSE,No,"42,231",elected,1,"966,751","55,932","55,398",534,"97,296"
Meath East,1,yes,Yes,FALSE,Yes,"9,790",running,1,"966,751","38,768","38,546",222,"64,956"
Meath East,1,no,No,FALSE,No,"28,756",elected,1,"966,751","38,768","38,546",222,"64,956"
Meath West,1,yes,Yes,FALSE,Yes,"8,794",running,1,"966,751","35,814","35,500",314,"63,649"
Meath West,1,no,No,FALSE,No,"26,706",elected,1,"966,751","35,814","35,500",314,"63,649"
Roscommon-South Leitrim,1,yes,Yes,FALSE,Yes,"8,143",running,1,"966,751","36,518","36,198",320,"59,392"
Roscommon-South Leitrim,1,no,No,FALSE,No,"28,055",elected,1,"966,751","36,518","36,198",320,"59,392"
Sligo-North Leitrim,1,yes,Yes,FALSE,Yes,"8,859",running,1,"966,751","35,844","35,492",352,"62,031"
Sligo-North Leitrim,1,no,No,FALSE,No,"26,633",elected,1,"966,751","35,844","35,492",352,"62,031"
Tipperary North,1,yes,Yes,FALSE,Yes,"9,306",running,1,"966,751","40,720","40,346",374,"65,118"
Tipperary North,1,no,No,FALSE,No,"31,040",elected,1,"966,751","40,720","40,346",374,"65,118"
Tipperary South,1,yes,Yes,FALSE,Yes,"7,815",running,1,"966,751","34,532","34,194",338,"58,262"
Tipperary South,1,no,No,FALSE,No,"26,379",elected,1,"966,751","34,532","34,194",338,"58,262"
Waterford,1,yes,Yes,FALSE,Yes,"12,251",running,1,"966,751","47,284","46,785",499,"79,669"
Waterford,1,no,No,FALSE,No,"34,534",elected,1,"966,751","47,284","46,785",499,"79,669"
Wexford,1,yes,Yes,FALSE,Yes,"16,430",running,1,"966,751","64,435","63,854",581,"111,474"
Wexford,1,no,No,FALSE,No,"47,424",elected,1,"966,751","64,435","63,854",581,"111,474"
Wicklow,1,yes,Yes,FALSE,Yes,"18,818",running,1,"966,751","64,828","64,353",475,"94,275"
Wicklow,1,no,No,FALSE,No,"45,535",elected,1,"966,751","64,828","64,353",475,"94,275"
