constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Dublin Bay South,4,claire byrne,Claire Byrne,FALSE,GP,"2,197",running,1,13442,27044,26882,162,77924
Dublin Bay South,4,deirdre conroy,Deirdre Conroy,FALSE,FF,"1,278",running,1,13442,27044,26882,162,77924
Dublin Bay South,4,mannix flynn,Mannix Flynn,FALSE,IND,975,running,1,13442,27044,26882,162,77924
Dublin Bay South,4,sarah durcan,Sarah Durcan,FALSE,SD,886,running,1,13442,27044,26882,162,77924
Dublin Bay South,4,brigid purcell,Brigid Purcell,FALSE,PBPS,818,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,4,mairead toibin,Mairéad Tóibín,FALSE,AON,940,running,1,13442,27044,26882,162,77924
Dublin Bay South,4,peter dooley,Peter Dooley,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,4,justin barrett,Justin Barrett,FALSE,NP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,4,dolores cahill,Dolores Cahill,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,4,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,4,john keigher,John Keigher,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,4,colm okeeffe,Colm O'Keeffe,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,ivana bacik,Ivana Bacik,FALSE,LAB,"8,308",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,james goeghegan,James Geoghegan,FALSE,FG,"7,147",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,lynn boylan,Lynn Boylan,FALSE,SF,"4,695",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,claire byrne,Claire Byrne,FALSE,GP,"2,264",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,deirdre conroy,Deirdre Conroy,FALSE,FF,"1,288",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,mannix flynn,Mannix Flynn,FALSE,IND,"1,003",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,sarah durcan,Sarah Durcan,FALSE,SD,"1,077",running,1,13442,27044,26882,162,77924
Dublin Bay South,5,brigid purcell,Brigid Purcell,FALSE,PBPS,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,mairead toibin,Mairéad Tóibín,FALSE,AON,958,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,peter dooley,Peter Dooley,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,justin barrett,Justin Barrett,FALSE,NP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,dolores cahill,Dolores Cahill,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,john keigher,John Keigher,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,5,colm okeeffe,Colm O'Keeffe,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,ivana bacik,Ivana Bacik,FALSE,LAB,"8,380",running,1,13442,27044,26882,162,77924
Dublin Bay South,6,james goeghegan,James Geoghegan,FALSE,FG,"7,354",running,1,13442,27044,26882,162,77924
Dublin Bay South,6,lynn boylan,Lynn Boylan,FALSE,SF,"4,779",running,1,13442,27044,26882,162,77924
Dublin Bay South,6,claire byrne,Claire Byrne,FALSE,GP,"2,360",running,1,13442,27044,26882,162,77924
