constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Dublin Bay South,1,yes,Yes,FALSE,Yes,"22,329",elected,1,"733,729","29,405","29,195",210,"80,146"
Dublin Bay South,1,no,No,FALSE,No,"6,866",running,1,"733,729","29,405","29,195",210,"80,146"
Dublin Central,1,yes,Yes,FALSE,Yes,"11,359",elected,1,"733,729","15,426","15,267",159,"48,588"
Dublin Central,1,no,No,FALSE,No,"3,908",running,1,"733,729","15,426","15,267",159,"48,588"
Dublin Fingal,1,yes,Yes,FALSE,Yes,"31,645",elected,1,"733,729","43,204","42,912",292,"96,612"
Dublin Fingal,1,no,No,FALSE,No,"11,267",running,1,"733,729","43,204","42,912",292,"96,612"
Dublin Mid-West,1,yes,Yes,FALSE,Yes,"20,449",elected,1,"733,729","29,345","29,081",264,"72,006"
Dublin Mid-West,1,no,No,FALSE,No,"8,632",running,1,"733,729","29,345","29,081",264,"72,006"
Dublin North-West,1,yes,Yes,FALSE,Yes,"16,722",elected,1,"733,729","23,827","23,629",198,"62,726"
Dublin North-West,1,no,No,FALSE,No,"6,907",running,1,"733,729","23,827","23,629",198,"62,726"
Dublin Rathdown,1,yes,Yes,FALSE,Yes,"23,510",elected,1,"733,729","31,933","31,692",241,"65,918"
Dublin Rathdown,1,no,No,FALSE,No,"8,182",running,1,"733,729","31,933","31,692",241,"65,918"
Dublin South-Central,1,yes,Yes,FALSE,Yes,"20,214",elected,1,"733,729","28,047","27,776",271,"73,567"
Dublin South-Central,1,no,No,FALSE,No,"7,562",running,1,"733,729","28,047","27,776",271,"73,567"
Dublin South-West,1,yes,Yes,FALSE,Yes,"32,651",elected,1,"733,729","45,760","45,504",256,"107,134"
Dublin South-West,1,no,No,FALSE,No,"12,853",running,1,"733,729","45,760","45,504",256,"107,134"
Dublin West,1,yes,Yes,FALSE,Yes,"20,261",elected,1,"733,729","28,609","28,353",256,"67,625"
Dublin West,1,no,No,FALSE,No,"8,092",running,1,"733,729","28,609","28,353",256,"67,625"
Dún Laoghaire,1,yes,Yes,FALSE,Yes,"33,988",elected,1,"733,729","45,395","45,083",312,"96,825"
Dún Laoghaire,1,no,No,FALSE,No,"11,095",running,1,"733,729","45,395","45,083",312,"96,825"
Galway East,1,yes,Yes,FALSE,Yes,"20,248",elected,1,"733,729","34,040","33,229",811,"70,302"
Galway East,1,no,No,FALSE,No,"12,981",running,1,"733,729","34,040","33,229",811,"70,302"
Galway West,1,yes,Yes,FALSE,Yes,"30,917",elected,1,"733,729","47,903","46,980",923,"109,523"
Galway West,1,no,No,FALSE,No,"16,063",running,1,"733,729","47,903","46,980",923,"109,523"
Kerry,1,yes,Yes,FALSE,Yes,"28,373",elected,1,"733,729","50,434","49,246","1,188","111,777"
Kerry,1,no,No,FALSE,No,"20,873",running,1,"733,729","50,434","49,246","1,188","111,777"
Kildare North,1,yes,Yes,FALSE,Yes,"27,399",elected,1,"733,729","38,090","37,683",407,"86,305"
Kildare North,1,no,No,FALSE,No,"10,284",running,1,"733,729","38,090","37,683",407,"86,305"
Kildare South,1,yes,Yes,FALSE,Yes,"17,374",elected,1,"733,729","26,249","25,884",365,"63,929"
Kildare South,1,no,No,FALSE,No,"8,510",running,1,"733,729","26,249","25,884",365,"63,929"
Laois,1,yes,Yes,FALSE,Yes,"16,314",elected,1,"733,729","27,858","27,374",484,"64,139"
Laois,1,no,No,FALSE,No,"11,060",running,1,"733,729","27,858","27,374",484,"64,139"
Limerick City,1,yes,Yes,FALSE,Yes,"21,702",elected,1,"733,729","33,134","32,650",484,"79,647"
Limerick City,1,no,No,FALSE,No,"10,948",running,1,"733,729","33,134","32,650",484,"79,647"
Limerick County,1,yes,Yes,FALSE,Yes,"18,450",elected,1,"733,729","31,984","31,330",654,"68,740"
Limerick County,1,no,No,FALSE,No,"12,880",running,1,"733,729","31,984","31,330",654,"68,740"
Longford-Westmeath,1,yes,Yes,FALSE,Yes,"22,637",elected,1,"733,729","38,283","37,645",638,"92,354"
Longford-Westmeath,1,no,No,FALSE,No,"15,008",running,1,"733,729","38,283","37,645",638,"92,354"
Louth,1,yes,Yes,FALSE,Yes,"29,532",elected,1,"733,729","45,517","44,983",534,"110,256"
Louth,1,no,No,FALSE,No,"15,451",running,1,"733,729","45,517","44,983",534,"110,256"
Mayo,1,yes,Yes,FALSE,Yes,"23,305",elected,1,"733,729","41,965","40,935","1,030","91,412"
Mayo,1,no,No,FALSE,No,"17,630",running,1,"733,729","41,965","40,935","1,030","91,412"
Meath East,1,yes,Yes,FALSE,Yes,"19,671",elected,1,"733,729","29,818","29,469",349,"68,591"
Meath East,1,no,No,FALSE,No,"9,798",running,1,"733,729","29,818","29,469",349,"68,591"
Meath West,1,yes,Yes,FALSE,Yes,"16,768",elected,1,"733,729","27,144","26,756",388,"66,848"
Meath West,1,no,No,FALSE,No,"9,988",running,1,"733,729","27,144","26,756",388,"66,848"
Offaly,1,yes,Yes,FALSE,Yes,"16,919",elected,1,"733,729","30,026","29,463",563,"66,208"
Offaly,1,no,No,FALSE,No,"12,544",running,1,"733,729","30,026","29,463",563,"66,208"
Roscommon-Galway,1,yes,Yes,FALSE,Yes,"17,466",elected,1,"733,729","31,910","31,175",735,"64,857"
Roscommon-Galway,1,no,No,FALSE,No,"13,709",running,1,"733,729","31,910","31,175",735,"64,857"
Sligo-Leitrim,1,yes,Yes,FALSE,Yes,"23,380",elected,1,"733,729","42,521","41,677",844,"96,653"
Sligo-Leitrim,1,no,No,FALSE,No,"18,297",running,1,"733,729","42,521","41,677",844,"96,653"
Tipperary,1,yes,Yes,FALSE,Yes,"32,209",elected,1,"733,729","55,271","54,194","1,077","114,433"
Tipperary,1,no,No,FALSE,No,"21,985",running,1,"733,729","55,271","54,194","1,077","114,433"
Waterford,1,yes,Yes,FALSE,Yes,"23,517",elected,1,"733,729","36,079","35,533",546,"83,359"
Waterford,1,no,No,FALSE,No,"12,016",running,1,"733,729","36,079","35,533",546,"83,359"
Wexford,1,yes,Yes,FALSE,Yes,"31,085",elected,1,"733,729","49,149","48,400",749,"111,897"
Wexford,1,no,No,FALSE,No,"17,315",running,1,"733,729","49,149","48,400",749,"111,897"
Wicklow,1,yes,Yes,FALSE,Yes,"35,029",elected,1,"733,729","50,619","50,101",518,"99,871"
Wicklow,1,no,No,FALSE,No,"15,072",running,1,"733,729","50,619","50,101",518,"99,871"
