constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Dublin,1,barry andrews,Barry Andrews,TRUE,FF,"62,147",running,4,75345,386203,376720,9483,890468
Dublin,1,regine doherty,Regina Doherty,FALSE,FG,"61,344",running,4,75345,386203,376720,9483,890468
Dublin,1,lynn boylan,Lynn Boylan,FALSE,SF,"35,431",running,4,75345,386203,376720,9483,890468
Dublin,1,ciaran cuffe,Ciarán Cuffe,TRUE,GP,"32,204",running,4,75345,386203,376720,9483,890468
Dublin,1,aodhan oriordain,Aodhán Ó Ríordáin,FALSE,LAB,"30,733",running,4,75345,386203,376720,9483,890468
Dublin,1,niall boylan,Niall Boylan,FALSE,INDIRL,"30,637",running,4,75345,386203,376720,9483,890468
Dublin,1,clare daly,Clare Daly,TRUE,I4C,"26,855",running,4,75345,386203,376720,9483,890468
Dublin,1,brid smith,Bríd Smith,FALSE,PBPS,"21,577",running,4,75345,386203,376720,9483,890468
Dublin,1,sinead gibney,Sinéad Gibney,FALSE,SD,"16,319",running,4,75345,386203,376720,9483,890468
Dublin,1,daithi doolan,Daithí Doolan,FALSE,SF,"10,766",running,4,75345,386203,376720,9483,890468
Dublin,1,aisling considine,Aisling Considine,FALSE,AON,"10,693",running,4,75345,386203,376720,9483,890468
Dublin,1,malachy steenson,Malachy Steenson,FALSE,IND,"7,128",running,4,75345,386203,376720,9483,890468
Dublin,1,umar alqadri,Umar Al-Qadri,FALSE,IND,"4,707",running,4,75345,386203,376720,9483,890468
Dublin,1,philip dwyer,Philip Dwyer,FALSE,IF,"4,479",running,4,75345,386203,376720,9483,890468
Dublin,1,diarmaid oconarain,Diarmaid Ó Conaráin,FALSE,IFP,"3,546",running,4,75345,386203,376720,9483,890468
Dublin,1,brendan ogle,Brendan Ogle,FALSE,IND,"3,148",running,4,75345,386203,376720,9483,890468
Dublin,1,rebecca barrett,Rebecca Barrett,FALSE,NP,"2,997",running,4,75345,386203,376720,9483,890468
Dublin,1,patrick quinlan,Patrick Quinlan,FALSE,NP,"2,595",running,4,75345,386203,376720,9483,890468
Dublin,1,robin cafolla,Robin Cafolla,FALSE,RAB,"2,514",running,4,75345,386203,376720,9483,890468
Dublin,1,stephen orourke,Stephen O'Rourke,FALSE,IND,"2,250",running,4,75345,386203,376720,9483,890468
Dublin,1,andy heasman,Andy Heasman,FALSE,IPP,"2,028",running,4,75345,386203,376720,9483,890468
Dublin,1,eamonn murphy,Eamonn Murphy,FALSE,IND,"1,557",running,4,75345,386203,376720,9483,890468
Dublin,1,conor murphy,Conor Murphy,FALSE,IND,"1,065",eliminated,4,75345,386203,376720,9483,890468
Dublin,2,barry andrews,Barry Andrews,TRUE,FF,"62,205",running,4,75345,386203,376720,9483,890468
Dublin,2,regine doherty,Regina Doherty,FALSE,FG,"61,380",running,4,75345,386203,376720,9483,890468
Dublin,2,lynn boylan,Lynn Boylan,FALSE,SF,"35,445",running,4,75345,386203,376720,9483,890468
Dublin,2,ciaran cuffe,Ciarán Cuffe,TRUE,GP,"32,220",running,4,75345,386203,376720,9483,890468
Dublin,2,aodhan oriordain,Aodhán Ó Ríordáin,FALSE,LAB,"30,769",running,4,75345,386203,376720,9483,890468
Dublin,2,niall boylan,Niall Boylan,FALSE,INDIRL,"30,670",running,4,75345,386203,376720,9483,890468
Dublin,2,clare daly,Clare Daly,TRUE,I4C,"26,893",running,4,75345,386203,376720,9483,890468
Dublin,2,brid smith,Bríd Smith,FALSE,PBPS,"21,611",running,4,75345,386203,376720,9483,890468
Dublin,2,sinead gibney,Sinéad Gibney,FALSE,SD,"16,338",running,4,75345,386203,376720,9483,890468
